heldout,k_real_train_experiments,combo_id,train_experiments,representation,n_train_windows,n_test_windows,train_positive,test_positive,auroc,auprc,f1,balanced_accuracy
TS0330A,4,17,TS0330B+TS0330E+TS0330F+TS0330H,pressure_shape,146,41,50,11,0.7515151515151515,0.42583187090052077,0.5789473684210527,0.7333333333333334
TS0330A,4,17,TS0330B+TS0330E+TS0330F+TS0330H,fusion_absolute,146,41,50,11,1.0,1.0,0.8421052631578947,0.8636363636363636
TS0330A,4,17,TS0330B+TS0330E+TS0330F+TS0330H,fusion_shape,146,41,50,11,0.893939393939394,0.7358714814597168,0.7857142857142857,0.9
TS0330A,4,18,TS0330B+TS0330E+TS0330G+TS0330H,temperature,144,41,46,11,1.0,1.0,0.8148148148148148,0.9166666666666667
TS0330A,4,18,TS0330B+TS0330E+TS0330G+TS0330H,pressure_absolute,144,41,46,11,0.49393939393939396,0.263796580288615,0.0,0.48333333333333334
TS0330A,4,18,TS0330B+TS0330E+TS0330G+TS0330H,pressure_shape,144,41,46,11,0.7787878787878788,0.4682304623481094,0.5789473684210527,0.7333333333333334
TS0330A,4,18,TS0330B+TS0330E+TS0330G+TS0330H,fusion_absolute,144,41,46,11,0.8787878787878789,0.6835626791509145,0.16666666666666666,0.5454545454545454
TS0330A,4,18,TS0330B+TS0330E+TS0330G+TS0330H,fusion_shape,144,41,46,11,0.9151515151515153,0.7738168694051047,0.7586206896551724,0.8833333333333333
TS0330A,4,19,TS0330B+TS0330F+TS0330G+TS0330H,temperature,138,41,41,11,1.0,1.0,0.8148148148148148,0.9166666666666667
TS0330A,4,19,TS0330B+TS0330F+TS0330G+TS0330H,pressure_absolute,138,41,41,11,0.5606060606060606,0.28806849864605816,0.0,0.5
TS0330A,4,19,TS0330B+TS0330F+TS0330G+TS0330H,pressure_shape,138,41,41,11,0.5515151515151515,0.3801283312646949,0.375,0.5227272727272727
TS0330A,4,19,TS0330B+TS0330F+TS0330G+TS0330H,fusion_absolute,138,41,41,11,0.9545454545454546,0.8757020757020757,0.16666666666666666,0.5454545454545454
TS0330A,4,19,TS0330B+TS0330F+TS0330G+TS0330H,fusion_shape,138,41,41,11,0.7999999999999999,0.5740214284261569,0.6666666666666666,0.8045454545454545
TS0330A,4,20,TS0330C+TS0330D+TS0330E+TS0330F,temperature,137,41,37,11,1.0,1.0,0.8461538461538461,0.9333333333333333
TS0330A,4,20,TS0330C+TS0330D+TS0330E+TS0330F,pressure_absolute,137,41,37,11,0.9484848484848485,0.9013559969442323,0.5333333333333333,0.6818181818181819
TS0330A,4,20,TS0330C+TS0330D+TS0330E+TS0330F,pressure_shape,137,41,37,11,0.8727272727272728,0.8144091415830547,0.6285714285714286,0.7833333333333333
TS0330A,4,20,TS0330C+TS0330D+TS0330E+TS0330F,fusion_absolute,137,41,37,11,1.0,1.0,0.0,0.5
TS0330A,4,20,TS0330C+TS0330D+TS0330E+TS0330F,fusion_shape,137,41,37,11,0.9939393939393939,0.9860139860139859,0.8148148148148148,0.9166666666666667
TS0330A,4,21,TS0330C+TS0330D+TS0330E+TS0330G,temperature,135,41,33,11,0.9545454545454546,0.7799828958919868,0.7857142857142857,0.9
TS0330A,4,21,TS0330C+TS0330D+TS0330E+TS0330G,pressure_absolute,135,41,33,11,0.9484848484848485,0.8792610167610168,0.0,0.5
TS0330A,4,21,TS0330C+TS0330D+TS0330E+TS0330G,pressure_shape,135,41,33,11,0.8787878787878788,0.7836010607749738,0.6111111111111112,0.7666666666666666
TS0330A,4,21,TS0330C+TS0330D+TS0330E+TS0330G,fusion_absolute,135,41,33,11,0.9515151515151515,0.7744883903974813,0.6666666666666666,0.7560606060606061
TS0330A,4,21,TS0330C+TS0330D+TS0330E+TS0330G,fusion_shape,135,41,33,11,0.9333333333333333,0.7209401709401709,0.7857142857142857,0.9
TS0330A,4,22,TS0330C+TS0330D+TS0330E+TS0330H,temperature,137,41,41,11,1.0,1.0,0.8148148148148148,0.9166666666666667
TS0330A,4,22,TS0330C+TS0330D+TS0330E+TS0330H,pressure_absolute,137,41,41,11,0.9454545454545455,0.8869620575502929,0.0,0.5
TS0330A,4,22,TS0330C+TS0330D+TS0330E+TS0330H,pressure_shape,137,41,41,11,0.8787878787878789,0.7763986013986014,0.6060606060606061,0.7545454545454545
TS0330A,4,22,TS0330C+TS0330D+TS0330E+TS0330H,fusion_absolute,137,41,41,11,1.0,1.0,0.0,0.5
TS0330A,4,22,TS0330C+TS0330D+TS0330E+TS0330H,fusion_shape,137,41,41,11,1.0,1.0,0.88,0.95
TS0330A,4,23,TS0330C+TS0330D+TS0330F+TS0330G,temperature,129,41,28,11,1.0,1.0,0.7857142857142857,0.9
TS0330A,4,23,TS0330C+TS0330D+TS0330F+TS0330G,pressure_absolute,129,41,28,11,0.8757575757575758,0.6047026502908855,0.0,0.5
TS0330A,4,23,TS0330C+TS0330D+TS0330F+TS0330G,pressure_shape,129,41,28,11,0.7727272727272728,0.4308511749688221,0.5789473684210527,0.7333333333333334
TS0330A,4,23,TS0330C+TS0330D+TS0330F+TS0330G,fusion_absolute,129,41,28,11,0.996969696969697,0.9924242424242425,0.0,0.5
TS0330A,4,23,TS0330C+TS0330D+TS0330F+TS0330G,fusion_shape,129,41,28,11,0.9484848484848485,0.7614042523133432,0.7586206896551724,0.8833333333333333
TS0330A,4,24,TS0330C+TS0330D+TS0330F+TS0330H,temperature,131,41,36,11,1.0,1.0,0.8148148148148148,0.9166666666666667
TS0330A,4,24,TS0330C+TS0330D+TS0330F+TS0330H,pressure_absolute,131,41,36,11,0.793939393939394,0.45523045066388723,0.0,0.5
TS0330A,4,24,TS0330C+TS0330D+TS0330F+TS0330H,pressure_shape,131,41,36,11,0.7484848484848484,0.41468494096203073,0.5185185185185185,0.6681818181818182
TS0330A,4,24,TS0330C+TS0330D+TS0330F+TS0330H,fusion_absolute,131,41,36,11,1.0,1.0,0.0,0.5
TS0330A,4,24,TS0330C+TS0330D+TS0330F+TS0330H,fusion_shape,131,41,36,11,0.9121212121212121,0.6476258589894953,0.7857142857142857,0.9
TS0330A,4,25,TS0330C+TS0330D+TS0330G+TS0330H,temperature,129,41,32,11,1.0,1.0,0.8148148148148148,0.9166666666666667
TS0330A,4,25,TS0330C+TS0330D+TS0330G+TS0330H,pressure_absolute,129,41,32,11,0.6818181818181819,0.3734458380494186,0.0,0.5
TS0330A,4,25,TS0330C+TS0330D+TS0330G+TS0330H,pressure_shape,129,41,32,11,0.9,0.8311688311688311,0.6111111111111112,0.7666666666666666
TS0330A,4,25,TS0330C+TS0330D+TS0330G+TS0330H,fusion_absolute,129,41,32,11,1.0,1.0,0.0,0.5
TS0330A,4,25,TS0330C+TS0330D+TS0330G+TS0330H,fusion_shape,129,41,32,11,1.0,1.0,0.8461538461538461,0.9333333333333333
TS0330A,4,26,TS0330C+TS0330E+TS0330F+TS0330G,temperature,136,41,37,11,0.9878787878787879,0.9649678604224059,0.7857142857142857,0.9
TS0330A,4,26,TS0330C+TS0330E+TS0330F+TS0330G,pressure_absolute,136,41,37,11,0.9696969696969697,0.936525974025974,0.0,0.5
TS0330A,4,26,TS0330C+TS0330E+TS0330F+TS0330G,pressure_shape,136,41,37,11,0.893939393939394,0.8382667584940312,0.6111111111111112,0.7666666666666666
TS0330A,4,26,TS0330C+TS0330E+TS0330F+TS0330G,fusion_absolute,136,41,37,11,0.9878787878787879,0.9649678604224059,0.42857142857142855,0.6363636363636364
TS0330A,4,26,TS0330C+TS0330E+TS0330F+TS0330G,fusion_shape,136,41,37,11,0.9818181818181818,0.9471939676485132,0.7857142857142857,0.9
TS0330A,4,27,TS0330C+TS0330E+TS0330F+TS0330H,temperature,138,41,45,11,1.0,1.0,0.8148148148148148,0.9166666666666667
TS0330A,4,27,TS0330C+TS0330E+TS0330F+TS0330H,pressure_absolute,138,41,45,11,0.9606060606060606,0.922143513052604,0.0,0.5
TS0330A,4,27,TS0330C+TS0330E+TS0330F+TS0330H,pressure_shape,138,41,45,11,0.8878787878787879,0.8158575827025024,0.5882352941176471,0.7378787878787878
TS0330A,4,27,TS0330C+TS0330E+TS0330F+TS0330H,fusion_absolute,138,41,45,11,1.0,1.0,0.0,0.5
TS0330A,4,27,TS0330C+TS0330E+TS0330F+TS0330H,fusion_shape,138,41,45,11,0.996969696969697,0.9924242424242425,0.8461538461538461,0.9333333333333333
TS0330A,4,28,TS0330C+TS0330E+TS0330G+TS0330H,temperature,136,41,41,11,1.0,1.0,0.8148148148148148,0.9166666666666667
TS0330A,4,28,TS0330C+TS0330E+TS0330G+TS0330H,pressure_absolute,136,41,41,11,0.5878787878787879,0.30152796172357105,0.0,0.5
TS0330A,4,28,TS0330C+TS0330E+TS0330G+TS0330H,pressure_shape,136,41,41,11,0.8757575757575757,0.7680641726694358,0.6666666666666666,0.8045454545454545
TS0330A,4,28,TS0330C+TS0330E+TS0330G+TS0330H,fusion_absolute,136,41,41,11,0.9666666666666667,0.9104552013642924,0.0,0.5
TS0330A,4,28,TS0330C+TS0330E+TS0330G+TS0330H,fusion_shape,136,41,41,11,0.996969696969697,0.9924242424242425,0.88,0.95
TS0330A,4,29,TS0330C+TS0330F+TS0330G+TS0330H,temperature,130,41,36,11,1.0,1.0,0.7857142857142857,0.9
TS0330A,4,29,TS0330C+TS0330F+TS0330G+TS0330H,pressure_absolute,130,41,36,11,0.7727272727272727,0.4799785283366519,0.0,0.5
TS0330A,4,29,TS0330C+TS0330F+TS0330G+TS0330H,pressure_shape,130,41,36,11,0.8696969696969697,0.6121700203039916,0.5945945945945946,0.75
TS0330A,4,29,TS0330C+TS0330F+TS0330G+TS0330H,fusion_absolute,130,41,36,11,0.996969696969697,0.9924242424242425,0.0,0.5
TS0330A,4,29,TS0330C+TS0330F+TS0330G+TS0330H,fusion_shape,130,41,36,11,0.9151515151515152,0.7608807858807859,0.7586206896551724,0.8833333333333333
TS0330A,4,30,TS0330D+TS0330E+TS0330F+TS0330G,temperature,135,41,41,11,1.0,1.0,0.7857142857142857,0.9
TS0330A,4,30,TS0330D+TS0330E+TS0330F+TS0330G,pressure_absolute,135,41,41,11,0.9575757575757576,0.9148841354723708,0.6666666666666666,0.8166666666666667
TS0330A,4,30,TS0330D+TS0330E+TS0330F+TS0330G,pressure_shape,135,41,41,11,0.8666666666666667,0.6863357601993966,0.5641025641025641,0.7166666666666667
TS0330A,4,30,TS0330D+TS0330E+TS0330F+TS0330G,fusion_absolute,135,41,41,11,0.990909090909091,0.975068870523416,0.9090909090909091,0.9378787878787879
TS0330A,4,30,TS0330D+TS0330E+TS0330F+TS0330G,fusion_shape,135,41,41,11,0.9757575757575758,0.9328688987779897,0.7857142857142857,0.9
TS0330A,4,31,TS0330D+TS0330E+TS0330F+TS0330H,temperature,137,41,49,11,1.0,1.0,0.8148148148148148,0.9166666666666667
TS0330A,4,31,TS0330D+TS0330E+TS0330F+TS0330H,pressure_absolute,137,41,49,11,0.9666666666666668,0.9328495034377388,0.0,0.5
TS0330A,4,31,TS0330D+TS0330E+TS0330F+TS0330H,pressure_shape,137,41,49,11,0.8878787878787878,0.7776203594385412,0.5789473684210527,0.7333333333333334
TS0330A,4,31,TS0330D+TS0330E+TS0330F+TS0330H,fusion_absolute,137,41,49,11,1.0,1.0,0.8421052631578947,0.8636363636363636
TS0330A,4,31,TS0330D+TS0330E+TS0330F+TS0330H,fusion_shape,137,41,49,11,1.0,1.0,0.8461538461538461,0.9333333333333333
TS0330A,4,32,TS0330D+TS0330E+TS0330G+TS0330H,temperature,135,41,45,11,1.0,1.0,0.8148148148148148,0.9166666666666667
TS0330A,4,32,TS0330D+TS0330E+TS0330G+TS0330H,pressure_absolute,135,41,45,11,0.7666666666666667,0.4544864226682409,0.0,0.5
TS0330A,4,32,TS0330D+TS0330E+TS0330G+TS0330H,pressure_shape,135,41,45,11,0.8878787878787879,0.7876943318119789,0.5945945945945946,0.75
TS0330A,4,32,TS0330D+TS0330E+TS0330G+TS0330H,fusion_absolute,135,41,45,11,0.9878787878787879,0.9686586141131596,0.0,0.5
TS0330A,4,32,TS0330D+TS0330E+TS0330G+TS0330H,fusion_shape,135,41,45,11,0.9878787878787879,0.9686586141131596,0.8148148148148148,0.9166666666666667
TS0330A,4,33,TS0330D+TS0330F+TS0330G+TS0330H,temperature,129,41,40,11,1.0,1.0,0.7857142857142857,0.9
TS0330A,4,33,TS0330D+TS0330F+TS0330G+TS0330H,pressure_absolute,129,41,40,11,0.8454545454545455,0.5388420410936594,0.0,0.5
TS0330A,4,33,TS0330D+TS0330F+TS0330G+TS0330H,pressure_shape,129,41,40,11,0.8151515151515152,0.49157281369848216,0.5641025641025641,0.7166666666666667
TS0330A,4,33,TS0330D+TS0330F+TS0330G+TS0330H,fusion_absolute,129,41,40,11,1.0,1.0,0.0,0.5
TS0330A,4,33,TS0330D+TS0330F+TS0330G+TS0330H,fusion_shape,129,41,40,11,0.9090909090909092,0.7349657917839737,0.7333333333333333,0.8666666666666667
TS0330A,4,34,TS0330E+TS0330F+TS0330G+TS0330H,temperature,136,41,49,11,1.0,1.0,0.7857142857142857,0.9
TS0330A,4,34,TS0330E+TS0330F+TS0330G+TS0330H,pressure_absolute,136,41,49,11,0.9000000000000001,0.7999489080828793,0.0,0.5
TS0330A,4,34,TS0330E+TS0330F+TS0330G+TS0330H,pressure_shape,136,41,49,11,0.8999999999999999,0.8115702479338843,0.5789473684210527,0.7333333333333334
TS0330A,4,34,TS0330E+TS0330F+TS0330G+TS0330H,fusion_absolute,136,41,49,11,0.9848484848484849,0.9585576040121495,0.42857142857142855,0.6363636363636364
TS0330A,4,34,TS0330E+TS0330F+TS0330G+TS0330H,fusion_shape,136,41,49,11,1.0,1.0,0.7586206896551724,0.8833333333333333
TS0330A,7,0,TS0330B+TS0330C+TS0330D+TS0330E+TS0330F+TS0330G+TS0330H,temperature,242,41,67,11,1.0,1.0,0.8461538461538461,0.9333333333333333
TS0330A,7,0,TS0330B+TS0330C+TS0330D+TS0330E+TS0330F+TS0330G+TS0330H,pressure_absolute,242,41,67,11,0.8606060606060606,0.5853926774979407,0.0,0.5
TS0330A,7,0,TS0330B+TS0330C+TS0330D+TS0330E+TS0330F+TS0330G+TS0330H,pressure_shape,242,41,67,11,0.8181818181818181,0.4878149553951693,0.5945945945945946,0.75
TS0330A,7,0,TS0330B+TS0330C+TS0330D+TS0330E+TS0330F+TS0330G+TS0330H,fusion_absolute,242,41,67,11,1.0,1.0,0.0,0.5
TS0330A,7,0,TS0330B+TS0330C+TS0330D+TS0330E+TS0330F+TS0330G+TS0330H,fusion_shape,242,41,67,11,0.9575757575757576,0.8672484081574992,0.7857142857142857,0.9
TS0330B,2,0,TS0330A+TS0330C,temperature,74,41,14,8,1.0,1.0,0.64,0.8636363636363636
TS0330B,2,0,TS0330A+TS0330C,pressure_absolute,74,41,14,8,0.7575757575757576,0.41812562807986153,0.47058823529411764,0.6742424242424243
TS0330B,2,0,TS0330A+TS0330C,pressure_shape,74,41,14,8,0.5075757575757576,0.21369481370615673,0.27586206896551724,0.49242424242424243
TS0330B,2,0,TS0330A+TS0330C,fusion_absolute,74,41,14,8,0.9659090909090908,0.8610479797979798,0.5517241379310345,0.803030303030303
TS0330B,2,0,TS0330A+TS0330C,fusion_shape,74,41,14,8,0.9734848484848484,0.8865936147186148,0.5333333333333333,0.7878787878787878
TS0330B,2,1,TS0330A+TS0330D,temperature,73,41,18,8,1.0,1.0,0.6153846153846154,0.8484848484848485
TS0330B,2,1,TS0330A+TS0330D,pressure_absolute,73,41,18,8,0.731060606060606,0.32299315387130034,0.35294117647058826,0.5965909090909092
TS0330B,2,1,TS0330A+TS0330D,pressure_shape,73,41,18,8,0.4128787878787879,0.17448743386243387,0.24242424242424243,0.4318181818181818
TS0330B,2,1,TS0330A+TS0330D,fusion_absolute,73,41,18,8,0.7462121212121211,0.32914915966386554,0.5161290322580645,0.7727272727272727
TS0330B,2,1,TS0330A+TS0330D,fusion_shape,73,41,18,8,0.8409090909090909,0.4846023859181754,0.5333333333333333,0.7878787878787878
TS0330B,2,2,TS0330A+TS0330E,temperature,80,41,27,8,1.0,1.0,0.6153846153846154,0.8484848484848485
TS0330B,2,2,TS0330A+TS0330E,pressure_absolute,80,41,27,8,0.6931818181818182,0.38343253968253965,0.2857142857142857,0.5643939393939394
TS0330B,2,2,TS0330A+TS0330E,pressure_shape,80,41,27,8,0.10227272727272727,0.12323994377112671,0.13636363636363635,0.1875
TS0330B,2,2,TS0330A+TS0330E,fusion_absolute,80,41,27,8,1.0,1.0,0.5517241379310345,0.803030303030303
TS0330B,2,2,TS0330A+TS0330E,fusion_shape,80,41,27,8,0.9583333333333334,0.8752185314685315,0.5333333333333333,0.7878787878787878
TS0330B,2,3,TS0330A+TS0330F,temperature,74,41,22,8,1.0,1.0,0.5925925925925926,0.8333333333333333
TS0330B,2,3,TS0330A+TS0330F,pressure_absolute,74,41,22,8,0.7272727272727273,0.3397164580588493,0.26666666666666666,0.5492424242424243
TS0330B,2,3,TS0330A+TS0330F,pressure_shape,74,41,22,8,0.12121212121212119,0.12598744913712018,0.18604651162790697,0.2803030303030303
TS0330B,2,3,TS0330A+TS0330F,fusion_absolute,74,41,22,8,1.0,1.0,0.5333333333333333,0.7878787878787878
TS0330B,2,3,TS0330A+TS0330F,fusion_shape,74,41,22,8,0.9356060606060606,0.6580357142857143,0.5333333333333333,0.7878787878787878
TS0330B,2,4,TS0330A+TS0330G,temperature,72,41,18,8,1.0,1.0,0.6153846153846154,0.8484848484848485
TS0330B,2,4,TS0330A+TS0330G,pressure_absolute,72,41,18,8,0.7651515151515151,0.3555878471803394,0.4444444444444444,0.6590909090909092
TS0330B,2,4,TS0330A+TS0330G,pressure_shape,72,41,18,8,0.6363636363636364,0.25427229020979014,0.38461538461538464,0.615530303030303
TS0330B,2,4,TS0330A+TS0330G,fusion_absolute,72,41,18,8,1.0,1.0,0.5517241379310345,0.803030303030303
TS0330B,2,4,TS0330A+TS0330G,fusion_shape,72,41,18,8,1.0,1.0,0.5714285714285714,0.8181818181818181
TS0330B,2,5,TS0330A+TS0330H,temperature,74,41,26,8,1.0,1.0,0.5517241379310345,0.803030303030303
TS0330B,2,5,TS0330A+TS0330H,pressure_absolute,74,41,26,8,0.75,0.7160714285714286,0.5882352941176471,0.7518939393939394
TS0330B,2,5,TS0330A+TS0330H,pressure_shape,74,41,26,8,0.36742424242424243,0.1899945981396346,0.22857142857142856,0.4015151515151515
TS0330B,2,5,TS0330A+TS0330H,fusion_absolute,74,41,26,8,0.9886363636363636,0.9526289682539683,0.5333333333333333,0.7878787878787878
TS0330B,2,5,TS0330A+TS0330H,fusion_shape,74,41,26,8,0.9053030303030303,0.7074862637362638,0.5161290322580645,0.7727272727272727
TS0330B,2,6,TS0330C+TS0330D,temperature,65,41,10,8,1.0,1.0,0.64,0.8636363636363636
TS0330B,2,6,TS0330C+TS0330D,pressure_absolute,65,41,10,8,0.8181818181818181,0.3984886641136641,0.0,0.5
TS0330B,2,6,TS0330C+TS0330D,pressure_shape,65,41,10,8,0.45075757575757575,0.18393912801784468,0.10526315789473684,0.4109848484848485
TS0330B,2,6,TS0330C+TS0330D,fusion_absolute,65,41,10,8,0.8939393939393939,0.6601648351648352,0.0,0.5
TS0330B,2,6,TS0330C+TS0330D,fusion_shape,65,41,10,8,0.9696969696969697,0.874440836940837,0.8421052631578947,0.9545454545454546
TS0330B,2,7,TS0330C+TS0330E,temperature,72,41,19,8,1.0,1.0,0.6666666666666666,0.8787878787878788
TS0330B,2,7,TS0330C+TS0330E,pressure_absolute,72,41,19,8,0.8446969696969697,0.7250686813186813,0.0,0.5
TS0330B,2,7,TS0330C+TS0330E,pressure_shape,72,41,19,8,0.1212121212121212,0.1257870947137068,0.13953488372093023,0.20265151515151514
TS0330B,2,7,TS0330C+TS0330E,fusion_absolute,72,41,19,8,0.9583333333333334,0.7823412698412698,0.0,0.5
TS0330B,2,7,TS0330C+TS0330E,fusion_shape,72,41,19,8,0.7613636363636362,0.5451239191328705,0.42105263157894735,0.6666666666666666
TS0330B,2,8,TS0330C+TS0330F,temperature,66,41,14,8,1.0,1.0,0.5925925925925926,0.8333333333333333
TS0330B,2,8,TS0330C+TS0330F,pressure_absolute,66,41,14,8,0.8371212121212122,0.4283671802054155,0.0,0.5
TS0330B,2,8,TS0330C+TS0330F,pressure_shape,66,41,14,8,0.2196969696969697,0.13754840662685358,0.12121212121212122,0.2765151515151515
TS0330B,2,8,TS0330C+TS0330F,fusion_absolute,66,41,14,8,0.9356060606060606,0.6551948051948051,0.0,0.5
TS0330B,2,8,TS0330C+TS0330F,fusion_shape,66,41,14,8,0.9772727272727273,0.908531746031746,0.8,0.9393939393939394
TS0330B,2,9,TS0330C+TS0330G,temperature,64,41,10,8,1.0,1.0,0.64,0.8636363636363636
TS0330B,2,9,TS0330C+TS0330G,pressure_absolute,64,41,10,8,0.9318181818181819,0.8344645550527903,0.0,0.5
TS0330B,2,9,TS0330C+TS0330G,pressure_shape,64,41,10,8,0.6363636363636364,0.25418062329827035,0.38461538461538464,0.615530303030303
TS0330B,2,9,TS0330C+TS0330G,fusion_absolute,64,41,10,8,1.0,1.0,0.8888888888888888,0.9696969696969697
TS0330B,2,9,TS0330C+TS0330G,fusion_shape,64,41,10,8,0.9810606060606061,0.9067956349206349,0.6153846153846154,0.8484848484848485
TS0330B,2,10,TS0330C+TS0330H,temperature,66,41,18,8,1.0,1.0,0.5714285714285714,0.8181818181818181
TS0330B,2,10,TS0330C+TS0330H,pressure_absolute,66,41,18,8,0.9431818181818181,0.8479166666666668,0.0,0.5
TS0330B,2,10,TS0330C+TS0330H,pressure_shape,66,41,18,8,0.24242424242424243,0.14265590235984973,0.09090909090909091,0.36553030303030304
TS0330B,2,10,TS0330C+TS0330H,fusion_absolute,66,41,18,8,0.9507575757575758,0.8184523809523809,0.0,0.5
TS0330B,2,10,TS0330C+TS0330H,fusion_shape,66,41,18,8,0.9772727272727273,0.928409090909091,0.7777777777777778,0.8920454545454546
TS0330B,2,11,TS0330D+TS0330E,temperature,71,41,23,8,1.0,1.0,0.64,0.8636363636363636
TS0330B,2,11,TS0330D+TS0330E,pressure_absolute,71,41,23,8,0.7537878787878787,0.3526173491204956,0.26666666666666666,0.5492424242424243
TS0330B,2,11,TS0330D+TS0330E,pressure_shape,71,41,23,8,0.29924242424242425,0.15179514861500154,0.2564102564102564,0.4185606060606061
TS0330B,2,11,TS0330D+TS0330E,fusion_absolute,71,41,23,8,1.0,1.0,0.0,0.5
TS0330B,2,11,TS0330D+TS0330E,fusion_shape,71,41,23,8,0.8598484848484849,0.5188228438228438,0.5,0.7575757575757576
TS0330B,2,12,TS0330D+TS0330F,temperature,65,41,18,8,1.0,1.0,0.5925925925925926,0.8333333333333333
TS0330B,2,12,TS0330D+TS0330F,pressure_absolute,65,41,18,8,0.7537878787878788,0.33808694530443756,0.5,0.7064393939393939
TS0330B,2,12,TS0330D+TS0330F,pressure_shape,65,41,18,8,0.6022727272727273,0.23972865902213727,0.43243243243243246,0.6818181818181819
TS0330B,2,12,TS0330D+TS0330F,fusion_absolute,65,41,18,8,0.8977272727272727,0.6920673076923076,0.6153846153846154,0.8484848484848485
TS0330B,2,12,TS0330D+TS0330F,fusion_shape,65,41,18,8,0.9318181818181818,0.6667478354978356,0.5161290322580645,0.7727272727272727
TS0330B,2,13,TS0330D+TS0330G,temperature,63,41,14,8,1.0,1.0,0.6153846153846154,0.8484848484848485
TS0330B,2,13,TS0330D+TS0330G,pressure_absolute,63,41,14,8,0.7196969696969696,0.3107399179767601,0.5,0.7064393939393939
TS0330B,2,13,TS0330D+TS0330G,pressure_shape,63,41,14,8,0.7348484848484849,0.48809743098536207,0.4,0.634469696969697
TS0330B,2,13,TS0330D+TS0330G,fusion_absolute,63,41,14,8,1.0,1.0,0.6666666666666666,0.8787878787878788
TS0330B,2,13,TS0330D+TS0330G,fusion_shape,63,41,14,8,0.9242424242424243,0.6617715617715617,0.64,0.8636363636363636
TS0330B,2,14,TS0330D+TS0330H,temperature,65,41,22,8,1.0,1.0,0.5714285714285714,0.8181818181818181
TS0330B,2,14,TS0330D+TS0330H,pressure_absolute,65,41,22,8,0.7537878787878788,0.3361811391223156,0.0,0.5
TS0330B,2,14,TS0330D+TS0330H,pressure_shape,65,41,22,8,0.4393939393939394,0.18187515668922993,0.3902439024390244,0.6212121212121212
TS0330B,2,14,TS0330D+TS0330H,fusion_absolute,65,41,22,8,0.9696969696969697,0.8802579365079365,0.2222222222222222,0.5625
TS0330B,2,14,TS0330D+TS0330H,fusion_shape,65,41,22,8,0.787878787878788,0.36855211781682373,0.5161290322580645,0.7727272727272727
TS0330B,2,15,TS0330E+TS0330F,temperature,72,41,27,8,1.0,1.0,0.5925925925925926,0.8333333333333333
TS0330B,2,15,TS0330E+TS0330F,pressure_absolute,72,41,27,8,0.75,0.350915404040404,0.47619047619047616,0.6912878787878788
TS0330B,2,15,TS0330E+TS0330F,pressure_shape,72,41,27,8,0.08333333333333334,0.12158735417520718,0.21739130434782608,0.3125
TS0330B,2,15,TS0330E+TS0330F,fusion_absolute,72,41,27,8,1.0,1.0,0.6956521739130435,0.8939393939393939
TS0330B,2,15,TS0330E+TS0330F,fusion_shape,72,41,27,8,0.9015151515151515,0.6176303475935829,0.5,0.7575757575757576
TS0330B,2,16,TS0330E+TS0330G,temperature,70,41,23,8,1.0,1.0,0.6153846153846154,0.8484848484848485
TS0330B,2,16,TS0330E+TS0330G,pressure_absolute,70,41,23,8,0.8106060606060606,0.7355492424242425,0.5,0.7064393939393939
TS0330B,2,16,TS0330E+TS0330G,pressure_shape,70,41,23,8,0.20075757575757575,0.1351026218023169,0.2,0.32575757575757575
TS0330B,2,16,TS0330E+TS0330G,fusion_absolute,70,41,23,8,1.0,1.0,0.5333333333333333,0.7878787878787878
TS0330B,2,16,TS0330E+TS0330G,fusion_shape,70,41,23,8,0.9848484848484849,0.9317956349206349,0.5925925925925926,0.8333333333333333
TS0330B,2,17,TS0330E+TS0330H,temperature,72,41,31,8,1.0,1.0,0.5714285714285714,0.8181818181818181
TS0330B,2,17,TS0330E+TS0330H,pressure_absolute,72,41,31,8,0.8068181818181818,0.734672619047619,0.0,0.5
TS0330B,2,17,TS0330E+TS0330H,pressure_shape,72,41,31,8,0.26136363636363635,0.14554958415613833,0.25,0.40340909090909094
