heldout,train_experiments,method,model,representation,n_real_train_windows,n_aug,n_test_windows,mae_s,rmse_s,medae_s,r2,bias_s
TS0330F,TS0330C+TS0330D,racdiff,rf,pressure_shape,65,47,33,93.67931559477572,103.61453044370352,92.3579754715447,-0.1841144782516686,57.44495632866903
TS0330F,TS0330C+TS0330D,racdiff,rf,fusion_absolute,65,47,33,55.42481341228796,57.67669768146842,59.93358045077815,0.6330954157334361,52.45982841869508
TS0330F,TS0330C+TS0330D,racdiff,rf,fusion_shape,65,47,33,72.60290093849271,74.02064512510206,73.91784455261978,0.3956923437241336,71.8957476954811
TS0330F,TS0330G+TS0330H,real_only,huber,temperature,64,0,33,19.46260992991773,21.47705764981224,23.528834048371493,0.9491252918733152,4.66146052683288
TS0330F,TS0330G+TS0330H,real_only,huber,pressure_absolute,64,0,33,234.69514025720684,240.69379938174663,236.71664262085983,-5.389725031439603,234.69514025720684
TS0330F,TS0330G+TS0330H,real_only,huber,pressure_shape,64,0,33,112.40155523038688,142.07608756610335,86.81946534671283,-1.2263546305439426,-10.502134326321473
TS0330F,TS0330G+TS0330H,real_only,huber,fusion_absolute,64,0,33,267.3838340363264,267.6691483662742,268.36635927487896,-6.902217866795668,267.3838340363264
TS0330F,TS0330G+TS0330H,real_only,huber,fusion_shape,64,0,33,39.3829110810383,46.04215334236542,33.86167396778103,0.7661897110007827,-15.19601486322644
TS0330F,TS0330G+TS0330H,real_only,rf,temperature,64,0,33,21.401901612145743,22.86141570701629,22.83079713839936,0.942355403104302,-0.1198158905606564
TS0330F,TS0330G+TS0330H,real_only,rf,pressure_absolute,64,0,33,98.10454011546288,113.29913120248816,95.53041273595028,-0.4158117886268728,-37.53939221246685
TS0330F,TS0330G+TS0330H,real_only,rf,pressure_shape,64,0,33,78.76688781258636,92.20326644436874,63.738246719493645,0.0623408874458629,-17.952460018285368
TS0330F,TS0330G+TS0330H,real_only,rf,fusion_absolute,64,0,33,26.04053484802352,38.145867869865725,15.297375103188187,0.8395102261354406,2.215677999595283
TS0330F,TS0330G+TS0330H,real_only,rf,fusion_shape,64,0,33,35.57186841859751,47.5525455043092,23.782290808846312,0.7505980156899528,-24.04436410117304
TS0330F,TS0330G+TS0330H,classical_anchor_matched,huber,temperature,64,64,33,22.765116195528503,26.313853732320123,25.46637150713707,0.923630266083175,6.8538267047980295
TS0330F,TS0330G+TS0330H,classical_anchor_matched,huber,pressure_absolute,64,64,33,167.84123699496325,185.22039410052,161.88668625925487,-2.7838156813039308,-93.86260916067204
TS0330F,TS0330G+TS0330H,classical_anchor_matched,huber,pressure_shape,64,64,33,156.9498709646973,206.77752902077063,129.32306750922214,-3.715839842296108,10.472704486089077
TS0330F,TS0330G+TS0330H,classical_anchor_matched,huber,fusion_absolute,64,64,33,224.6912470156311,225.4247215490581,219.8116145094816,-4.604739714419464,224.6912470156311
TS0330F,TS0330G+TS0330H,classical_anchor_matched,huber,fusion_shape,64,64,33,32.634203046121954,39.00303777050248,30.602390605017263,0.8322165068037782,-0.8885527290217302
TS0330F,TS0330G+TS0330H,classical_anchor_matched,rf,temperature,64,64,33,22.43427500426527,25.416365269192312,26.211313426889603,0.9287509215534996,-1.6711843003075908
TS0330F,TS0330G+TS0330H,classical_anchor_matched,rf,pressure_absolute,64,64,33,131.38844373570106,148.82779598096957,134.86778357907536,-1.4429831153860535,114.55512166524096
TS0330F,TS0330G+TS0330H,classical_anchor_matched,rf,pressure_shape,64,64,33,90.05400111368044,105.0718212077072,74.4731644988409,-0.2176567616444622,-4.127468839499436
TS0330F,TS0330G+TS0330H,classical_anchor_matched,rf,fusion_absolute,64,64,33,39.11834877021612,52.68475879349352,24.05967480174263,0.6938583934127426,26.266223682024343
TS0330F,TS0330G+TS0330H,classical_anchor_matched,rf,fusion_shape,64,64,33,38.44937595179173,48.0352604535368,24.18274394510624,0.7455088615275547,-21.755545319175265
TS0330F,TS0330G+TS0330H,racdiff,huber,temperature,64,64,33,15.489365637143216,17.1010372609828,15.963160806706696,0.9677449832779392,-1.4761474062611806
TS0330F,TS0330G+TS0330H,racdiff,huber,pressure_absolute,64,64,33,153.7684385510059,180.9418737690233,151.34025848151583,-2.6110253034906608,152.8917426153729
TS0330F,TS0330G+TS0330H,racdiff,huber,pressure_shape,64,64,33,94.209997856024,109.30629473009186,74.92722788610024,-0.3177793887047277,-6.072815731462046
TS0330F,TS0330G+TS0330H,racdiff,huber,fusion_absolute,64,64,33,226.31614034294145,227.34180016076968,219.97366265854305,-4.700473800066453,226.31614034294145
TS0330F,TS0330G+TS0330H,racdiff,huber,fusion_shape,64,64,33,33.97760015545183,41.17696389274498,26.948178419906185,0.8129916458714597,-12.182435745848911
TS0330F,TS0330G+TS0330H,racdiff,rf,temperature,64,64,33,20.5183883391743,23.178195366674966,21.113379250344337,0.9407468281628206,-2.6643723762333247
TS0330F,TS0330G+TS0330H,racdiff,rf,pressure_absolute,64,64,33,107.66632756352509,127.35980703095966,106.83969532750984,-0.7890280488661889,97.7012890511015
TS0330F,TS0330G+TS0330H,racdiff,rf,pressure_shape,64,64,33,76.45093622575746,91.25903903678054,63.87066139496824,0.0814471531902046,-6.602442696173618
TS0330F,TS0330G+TS0330H,racdiff,rf,fusion_absolute,64,64,33,29.273262510052405,42.5825646010466,15.84283369932325,0.8000064484721324,20.973135202999945
TS0330F,TS0330G+TS0330H,racdiff,rf,fusion_shape,64,64,33,28.30185122740289,33.72110792860015,25.65947182765686,0.8745831076786761,-7.168949525746088
TS0330G,TS0330B+TS0330C,real_only,huber,temperature,71,0,31,88.99105414522357,156.05113675977145,55.66446106662596,-2.0439946005696057,88.99105414522357
TS0330G,TS0330B+TS0330C,real_only,huber,pressure_absolute,71,0,31,536.3131672475034,560.9724062933967,467.5063105507743,-38.33625430334305,536.3131672475034
TS0330G,TS0330B+TS0330C,real_only,huber,pressure_shape,71,0,31,83.05214758534814,89.88468684091254,94.08643594795215,-0.0099070961772869,33.323875965775706
TS0330G,TS0330B+TS0330C,real_only,huber,fusion_absolute,71,0,31,164.31117803005088,171.0826644655775,152.41264691933495,-2.6586596880456668,164.31117803005088
TS0330G,TS0330B+TS0330C,real_only,huber,fusion_shape,71,0,31,118.3226872859076,237.33373339163688,65.66568729602147,-6.040912487074672,118.3226872859076
TS0330G,TS0330B+TS0330C,real_only,rf,temperature,71,0,31,62.86924702931928,63.75735800804696,60.946021323066816,0.4918749224835733,62.86924702931928
TS0330G,TS0330B+TS0330C,real_only,rf,pressure_absolute,71,0,31,60.01762790529762,65.3193274970223,57.06223732120145,0.4666731924176417,47.10668300968506
TS0330G,TS0330B+TS0330C,real_only,rf,pressure_shape,71,0,31,63.88680424343524,75.398736123246,59.0984713355287,0.2893788378683957,24.251851727470378
TS0330G,TS0330B+TS0330C,real_only,rf,fusion_absolute,71,0,31,60.09076741153204,61.48796485114276,62.211211306477765,0.5274037816129167,60.09076741153204
TS0330G,TS0330B+TS0330C,real_only,rf,fusion_shape,71,0,31,62.542376949165146,64.31861392530685,65.66221448650043,0.4828894980221847,62.542376949165146
TS0330G,TS0330B+TS0330C,classical_anchor_matched,huber,temperature,71,57,31,59.58388291418514,64.78376901264727,53.24523782842914,0.4753829193935599,59.58388291418514
TS0330G,TS0330B+TS0330C,classical_anchor_matched,huber,pressure_absolute,71,57,31,225.28947612569056,234.4416418055329,213.54680495988623,-5.870360291290287,225.28947612569056
TS0330G,TS0330B+TS0330C,classical_anchor_matched,huber,pressure_shape,71,57,31,90.3150654472714,100.9774703986302,93.94433650289932,-0.274556165918838,72.0347567072127
TS0330G,TS0330B+TS0330C,classical_anchor_matched,huber,fusion_absolute,71,57,31,154.98527880033356,155.60757541333953,149.55892433080044,-2.0267146311599835,154.98527880033356
TS0330G,TS0330B+TS0330C,classical_anchor_matched,huber,fusion_shape,71,57,31,59.40260812655307,76.64709083544112,48.84482253359573,0.2656529477663442,59.40260812655307
TS0330G,TS0330B+TS0330C,classical_anchor_matched,rf,temperature,71,57,31,61.26063180959682,61.79865402742722,61.44741840209741,0.5226158044489013,61.26063180959682
TS0330G,TS0330B+TS0330C,classical_anchor_matched,rf,pressure_absolute,71,57,31,61.078077504532,68.92649152150345,61.46201399693962,0.4061423575093399,46.5818225178056
TS0330G,TS0330B+TS0330C,classical_anchor_matched,rf,pressure_shape,71,57,31,67.73004254246459,81.94528794118,78.46263499143026,0.1606212395559717,53.29551167626905
TS0330G,TS0330B+TS0330C,classical_anchor_matched,rf,fusion_absolute,71,57,31,59.22548333737624,60.0475420251444,60.69918789151501,0.5492865959663067,59.22548333737624
TS0330G,TS0330B+TS0330C,classical_anchor_matched,rf,fusion_shape,71,57,31,60.90618234779824,61.62387385102576,61.106575582810535,0.5253122807951247,60.90618234779824
TS0330G,TS0330B+TS0330C,racdiff,huber,temperature,71,57,31,58.37728524913612,59.5101408346317,56.39979095919335,0.5573179009461532,58.37728524913612
TS0330G,TS0330B+TS0330C,racdiff,huber,pressure_absolute,71,57,31,96.67621680120828,111.54574694652048,92.20492007291114,-0.5553066771100743,86.1559866750756
TS0330G,TS0330B+TS0330C,racdiff,huber,pressure_shape,71,57,31,95.39092925095024,109.45272807045798,93.57098622594492,-0.4974874307745185,79.34622650070035
TS0330G,TS0330B+TS0330C,racdiff,huber,fusion_absolute,71,57,31,156.14689115522174,156.46236323397744,156.87979089047576,-2.060058828346346,156.14689115522174
TS0330G,TS0330B+TS0330C,racdiff,huber,fusion_shape,71,57,31,55.88065234079939,56.32728794443679,54.92625156954,0.6034045869115386,55.88065234079939
TS0330G,TS0330B+TS0330C,racdiff,rf,temperature,71,57,31,58.16395296583365,58.48975032876002,58.26560899901119,0.5723686467294495,58.16395296583365
TS0330G,TS0330B+TS0330C,racdiff,rf,pressure_absolute,71,57,31,65.88459335710053,74.31385197236355,67.21675728994177,0.3096814392202274,43.84647204050202
TS0330G,TS0330B+TS0330C,racdiff,rf,pressure_shape,71,57,31,67.79636838412073,80.16707957735936,56.081356753036175,0.1966549348215417,55.23535868613466
TS0330G,TS0330B+TS0330C,racdiff,rf,fusion_absolute,71,57,31,56.68895205386229,57.43670704726458,58.80356887980918,0.5876280935649336,56.68895205386229
TS0330G,TS0330B+TS0330C,racdiff,rf,fusion_shape,71,57,31,57.35819983919872,57.84777416613293,57.59127872693102,0.5817043862387361,57.35819983919872
TS0330G,TS0330D+TS0330E,real_only,huber,temperature,71,0,31,46.0718240615736,158.17950909646058,5.863080983058183,-2.1275945756711705,35.14801258131288
TS0330G,TS0330D+TS0330E,real_only,huber,pressure_absolute,71,0,31,99.57811117556484,112.65924146123436,99.35791099972232,-0.5865130545910997,-16.3777057816951
TS0330G,TS0330D+TS0330E,real_only,huber,pressure_shape,71,0,31,69.35126950700025,85.70247942561411,48.06620726463154,0.0818856456143151,-40.85673938238612
TS0330G,TS0330D+TS0330E,real_only,huber,fusion_absolute,71,0,31,234.4160722518368,244.1053587145053,217.57170932514387,-6.448428122491782,-225.54748070948264
TS0330G,TS0330D+TS0330E,real_only,huber,fusion_shape,71,0,31,69.01958954670721,83.6246217948414,71.73524341385507,0.1258653459193522,-41.31122084354537
TS0330G,TS0330D+TS0330E,real_only,rf,temperature,71,0,31,15.68563130065629,21.13336892940628,14.906741110291136,0.9441725908108736,11.696503969293904
TS0330G,TS0330D+TS0330E,real_only,rf,pressure_absolute,71,0,31,75.56258944593681,88.98667141616225,71.1601725867726,0.0101715582724999,-68.06378923168987
TS0330G,TS0330D+TS0330E,real_only,rf,pressure_shape,71,0,31,75.35493216456088,85.15553244108943,69.98246938594116,0.0935669296808717,-45.09952666112993
TS0330G,TS0330D+TS0330E,real_only,rf,fusion_absolute,71,0,31,19.536541364005128,25.498736780542124,17.83355352907796,0.9187268044247476,5.016339213921119
TS0330G,TS0330D+TS0330E,real_only,rf,fusion_shape,71,0,31,13.971056723497744,20.563238027261598,10.299611477420685,0.9471441562699392,7.4321986519729
TS0330G,TS0330D+TS0330E,classical_anchor_matched,huber,temperature,71,70,31,25.123042940339975,79.02970865030308,4.386697034321344,0.2192881592022814,17.5879003592215
TS0330G,TS0330D+TS0330E,classical_anchor_matched,huber,pressure_absolute,71,70,31,505.804885112969,611.1177517183346,313.1279129829492,-45.68311238902599,-505.804885112969
TS0330G,TS0330D+TS0330E,classical_anchor_matched,huber,pressure_shape,71,70,31,109.6803281777562,135.80800551389007,94.05718576784344,-1.3054767498156004,-103.52128307895356
TS0330G,TS0330D+TS0330E,classical_anchor_matched,huber,fusion_absolute,71,70,31,206.87306720988627,207.65603166422983,204.1620912288753,-4.3901283296919615,-206.87306720988627
TS0330G,TS0330D+TS0330E,classical_anchor_matched,huber,fusion_shape,71,70,31,41.81025003877092,47.89207818490409,44.70576374199243,0.713293611536275,-7.867894954670941
TS0330G,TS0330D+TS0330E,classical_anchor_matched,rf,temperature,71,70,31,14.849457317345196,17.89600024959307,12.975942566234435,0.959966647671528,10.09317305549177
TS0330G,TS0330D+TS0330E,classical_anchor_matched,rf,pressure_absolute,71,70,31,65.00198913349797,74.51456719880119,69.22653777244133,0.3059474230619585,-28.989229262799523
TS0330G,TS0330D+TS0330E,classical_anchor_matched,rf,pressure_shape,71,70,31,83.70363654830217,94.59422022372269,82.15271960435655,-0.1185082904447167,-36.21897351655856
TS0330G,TS0330D+TS0330E,classical_anchor_matched,rf,fusion_absolute,71,70,31,17.595266540348927,21.44184345615918,16.28056874755265,0.9425309197816908,1.5484187490510064
TS0330G,TS0330D+TS0330E,classical_anchor_matched,rf,fusion_shape,71,70,31,12.474140178181894,15.642439592027223,11.613202445777349,0.969414261053418,5.496842251648132
TS0330G,TS0330D+TS0330E,racdiff,huber,temperature,71,70,31,10.695877897091352,16.83404235969277,9.036620480770123,0.9645768779264464,2.4060361258427143
TS0330G,TS0330D+TS0330E,racdiff,huber,pressure_absolute,71,70,31,136.53896805492084,167.7552223622059,98.94051306172707,-2.5177267594644337,-136.53896805492084
TS0330G,TS0330D+TS0330E,racdiff,huber,pressure_shape,71,70,31,93.21786809566726,103.80444663713104,87.59722872498003,-0.3469203661859197,-89.19038691735373
TS0330G,TS0330D+TS0330E,racdiff,huber,fusion_absolute,71,70,31,135.99436786945333,137.76540588462098,137.8284145863687,-1.372413335609397,-135.99436786945333
TS0330G,TS0330D+TS0330E,racdiff,huber,fusion_shape,71,70,31,40.24603519586157,44.98392187651063,43.61667307808534,0.7470558515561574,-25.32280374238961
TS0330G,TS0330D+TS0330E,racdiff,rf,temperature,71,70,31,15.399425884826629,18.005917789161373,14.794688754529432,0.9594733663691648,12.173097100022789
TS0330G,TS0330D+TS0330E,racdiff,rf,pressure_absolute,71,70,31,66.5368497605472,73.73513765882663,69.27754207500999,0.3203911976848964,-3.442542424115123
TS0330G,TS0330D+TS0330E,racdiff,rf,pressure_shape,71,70,31,83.54619217205166,94.31292702007624,82.9433487157525,-0.1118660034955059,-35.614347728337755
TS0330G,TS0330D+TS0330E,racdiff,rf,fusion_absolute,71,70,31,16.092393799728818,20.47628885204286,13.515283328645635,0.9475902003878476,3.499599143717088
TS0330G,TS0330D+TS0330E,racdiff,rf,fusion_shape,71,70,31,13.677576394082172,16.127636459290542,11.404640923166596,0.967487418419753,7.524822951567483
TS0330G,TS0330H+TS0330A,real_only,huber,temperature,74,0,31,82.1825449237769,182.75610055915945,40.69042551095356,-3.1749739542486037,8.475650990294767
TS0330G,TS0330H+TS0330A,real_only,huber,pressure_absolute,74,0,31,345.0647258922944,430.7436205216747,181.60371094672075,-22.192507870883137,202.68271636436617
TS0330G,TS0330H+TS0330A,real_only,huber,pressure_shape,74,0,31,109.6452365186372,140.01059845761148,67.48996523309228,-1.4503709118125276,-67.80163273953532
TS0330G,TS0330H+TS0330A,real_only,huber,fusion_absolute,74,0,31,108.72876855911576,157.1758104601343,76.98390419963101,-2.088029363425511,-39.36478652822829
TS0330G,TS0330H+TS0330A,real_only,huber,fusion_shape,74,0,31,63.8103375293334,127.16616696918398,30.48693244799631,-1.021404212905337,-2.450784243432479
TS0330G,TS0330H+TS0330A,real_only,rf,temperature,74,0,31,52.61492555385361,55.20774758193153,49.325567630417424,0.6190130833673799,-52.61492555385361
TS0330G,TS0330H+TS0330A,real_only,rf,pressure_absolute,74,0,31,44.78763208133483,57.53277634825912,38.6076064970369,0.5862474638539275,-28.926637946361662
TS0330G,TS0330H+TS0330A,real_only,rf,pressure_shape,74,0,31,112.08516135211828,125.1058661048388,118.36020498804312,-0.9564346782104411,9.55829145591956
TS0330G,TS0330H+TS0330A,real_only,rf,fusion_absolute,74,0,31,48.63594143123183,53.36451365287712,52.97754552102111,0.6440285923326253,-48.63594143123183
TS0330G,TS0330H+TS0330A,real_only,rf,fusion_shape,74,0,31,42.292119080123335,47.3498819639469,44.44498189275396,0.7197485902678422,-42.292119080123335
TS0330G,TS0330H+TS0330A,classical_anchor_matched,huber,temperature,74,26,31,46.18850143200806,48.786237400569945,44.60879973679096,0.702487885894551,-35.095869390970414
TS0330G,TS0330H+TS0330A,classical_anchor_matched,huber,pressure_absolute,74,26,31,117.47653356434569,151.88970736277497,89.75510446537766,-1.8838103435650015,-63.12100772623408
TS0330G,TS0330H+TS0330A,classical_anchor_matched,huber,pressure_shape,74,26,31,121.97662623248704,154.15417103084854,80.6552420373144,-1.9704384972917364,-59.52313573631705
TS0330G,TS0330H+TS0330A,classical_anchor_matched,huber,fusion_absolute,74,26,31,85.18820320154883,92.61386894535852,79.74465358181664,-0.0721660690188756,-56.98844386451581
TS0330G,TS0330H+TS0330A,classical_anchor_matched,huber,fusion_shape,74,26,31,98.247961286342,230.4467675907951,35.092844378060306,-5.638213955932481,15.696867493228073
TS0330G,TS0330H+TS0330A,classical_anchor_matched,rf,temperature,74,26,31,50.70761112733277,56.34563060664526,61.95539200506568,0.6031462467559969,-50.70761112733277
TS0330G,TS0330H+TS0330A,classical_anchor_matched,rf,pressure_absolute,74,26,31,48.83411718781369,62.67657647943528,41.11452538212018,0.5089558547702422,-30.36094944015304
TS0330G,TS0330H+TS0330A,classical_anchor_matched,rf,pressure_shape,74,26,31,115.54261411447416,129.91753531684105,128.68471934829392,-1.1098207063105583,8.910063644929782
TS0330G,TS0330H+TS0330A,classical_anchor_matched,rf,fusion_absolute,74,26,31,51.90275496559683,55.45144781408679,53.45055971080063,0.6156421244827346,-51.90275496559683
TS0330G,TS0330H+TS0330A,classical_anchor_matched,rf,fusion_shape,74,26,31,45.38243158838766,49.63992767805876,50.77399099538769,0.6919847035790789,-45.38243158838766
TS0330G,TS0330H+TS0330A,racdiff,huber,temperature,74,26,31,45.21736932707921,48.00865575901408,46.111761249807046,0.7118961271989712,-45.21736932707921
TS0330G,TS0330H+TS0330A,racdiff,huber,pressure_absolute,74,26,31,129.91514726889085,170.3335795135892,84.84046801542524,-2.6266909673339467,-86.38508354976756
TS0330G,TS0330H+TS0330A,racdiff,huber,pressure_shape,74,26,31,106.1972002689664,138.0592970930802,61.75526272396371,-1.3825461423200225,-64.07957973805406
TS0330G,TS0330H+TS0330A,racdiff,huber,fusion_absolute,74,26,31,72.86619227653004,73.75432909797992,76.3537962629639,0.320037380800986,-67.54867117338009
TS0330G,TS0330H+TS0330A,racdiff,huber,fusion_shape,74,26,31,40.14091240545386,42.459808435365865,36.578635816194605,0.7746455878909552,-36.61212996203997
TS0330G,TS0330H+TS0330A,racdiff,rf,temperature,74,26,31,50.057996077938654,54.21343847164638,56.07341221045528,0.6326128933685264,-50.057996077938654
TS0330G,TS0330H+TS0330A,racdiff,rf,pressure_absolute,74,26,31,54.35782703269542,67.35290197989403,49.92051571568982,0.4329483355253974,-45.604810324324085
TS0330G,TS0330H+TS0330A,racdiff,rf,pressure_shape,74,26,31,115.7595654224691,129.05952476409936,122.92933200909,-1.0820450755489923,3.909309334307675
TS0330G,TS0330H+TS0330A,racdiff,rf,fusion_absolute,74,26,31,55.60189541026224,58.03119644490388,60.30603380077497,0.5790475381846577,-55.60189541026224
TS0330G,TS0330H+TS0330A,racdiff,rf,fusion_shape,74,26,31,44.935088244045694,48.09686350089347,45.76177986912632,0.7108364708653265,-44.935088244045694
TS0330H,TS0330A+TS0330B,real_only,huber,temperature,79,0,33,81.94760622486409,86.33001053490439,72.35669193231564,0.1779921036961443,81.94760622486409
TS0330H,TS0330A+TS0330B,real_only,huber,pressure_absolute,79,0,33,298.4929504077623,345.31856091514857,365.7788916834527,-12.152013510981018,298.4929504077623
TS0330H,TS0330A+TS0330B,real_only,huber,pressure_shape,79,0,33,181.31624377054405,201.9225335543386,184.7648697464064,-3.4969905521522087,180.38204221101597
TS0330H,TS0330A+TS0330B,real_only,huber,fusion_absolute,79,0,33,414.3206422738713,414.552711833389,417.6573981536884,-17.954482100699693,414.3206422738713
TS0330H,TS0330A+TS0330B,real_only,huber,fusion_shape,79,0,33,119.93780517976256,134.41503941592475,137.92375302443477,-0.9927284860772824,119.93780517976256
TS0330H,TS0330A+TS0330B,real_only,rf,temperature,79,0,33,93.2139474503472,94.92736970680544,87.01907520997122,0.0061169217163372,93.2139474503472
TS0330H,TS0330A+TS0330B,real_only,rf,pressure_absolute,79,0,33,100.02227512542667,124.3476739915034,74.58801685078305,-0.7054057912626603,48.000096540114406
TS0330H,TS0330A+TS0330B,real_only,rf,pressure_shape,79,0,33,148.30544029073317,195.3974766690383,80.11509772418458,-3.2110490846001625,147.49081471710184
TS0330H,TS0330A+TS0330B,real_only,rf,fusion_absolute,79,0,33,93.70970807216705,94.43932301128642,92.49509533685456,0.0163102819512251,93.70970807216705
TS0330H,TS0330A+TS0330B,real_only,rf,fusion_shape,79,0,33,94.5406700696136,95.83443807026872,89.86066377480978,-0.0129677129624847,94.5406700696136
TS0330H,TS0330A+TS0330B,classical_anchor_matched,huber,temperature,79,79,33,83.25566087788243,85.88163379820988,80.73979651408285,0.1865085416554129,83.25566087788243
TS0330H,TS0330A+TS0330B,classical_anchor_matched,huber,pressure_absolute,79,79,33,131.73874772625425,170.98097128583768,80.61287328115213,-2.224392937973785,123.04765013888978
TS0330H,TS0330A+TS0330B,classical_anchor_matched,huber,pressure_shape,79,79,33,189.69125466908557,237.8645922017099,152.85501016029866,-5.24039384484085,187.58376129390157
TS0330H,TS0330A+TS0330B,classical_anchor_matched,huber,fusion_absolute,79,79,33,351.6065716622356,351.7096880235782,351.0246123310242,-12.643351377856066,351.6065716622356
TS0330H,TS0330A+TS0330B,classical_anchor_matched,huber,fusion_shape,79,79,33,102.31500057934038,108.74409889981658,114.15593360558567,-0.3042588712427643,102.31500057934038
TS0330H,TS0330A+TS0330B,classical_anchor_matched,rf,temperature,79,79,33,92.2562420621043,94.9699129176859,91.59899766801936,0.005225873066932,92.2562420621043
TS0330H,TS0330A+TS0330B,classical_anchor_matched,rf,pressure_absolute,79,79,33,152.85177252508348,187.90206392686247,109.73904471292605,-2.894175342212832,79.95169902142307
TS0330H,TS0330A+TS0330B,classical_anchor_matched,rf,pressure_shape,79,79,33,136.94310582661572,182.3216580234892,69.93161752430666,-2.666307818035365,135.0976947618427
TS0330H,TS0330A+TS0330B,classical_anchor_matched,rf,fusion_absolute,79,79,33,95.72195636712034,97.56084751287614,99.4066579395908,-0.0497926563098569,95.72195636712034
TS0330H,TS0330A+TS0330B,classical_anchor_matched,rf,fusion_shape,79,79,33,93.67178533978124,95.20662719806764,92.25322714128606,0.0002607067302334,93.67178533978124
TS0330H,TS0330A+TS0330B,racdiff,huber,temperature,79,79,33,93.5557558548462,93.99766041332552,95.27204096831316,0.0254895735776944,93.5557558548462
TS0330H,TS0330A+TS0330B,racdiff,huber,pressure_absolute,79,79,33,191.6544894652681,232.94169137055684,182.2455023643655,-4.984761537865917,191.6544894652681
TS0330H,TS0330A+TS0330B,racdiff,huber,pressure_shape,79,79,33,177.7955966754922,223.18574671518115,130.29163699299556,-4.493957725689995,177.7955966754922
TS0330H,TS0330A+TS0330B,racdiff,huber,fusion_absolute,79,79,33,365.1494668951083,365.73953606794,366.0965163535502,-13.753539404424956,365.1494668951083
TS0330H,TS0330A+TS0330B,racdiff,huber,fusion_shape,79,79,33,96.05585565787148,96.54567187316664,95.2189608969361,-0.028058954129366,96.05585565787148
TS0330H,TS0330A+TS0330B,racdiff,rf,temperature,79,79,33,90.18358911061875,92.15931398101458,94.03192801455606,0.0632345423132554,90.18358911061875
TS0330H,TS0330A+TS0330B,racdiff,rf,pressure_absolute,79,79,33,142.55005322414578,191.64880840355343,66.7328989633566,-3.05102243427159,117.16056730211636
TS0330H,TS0330A+TS0330B,racdiff,rf,pressure_shape,79,79,33,143.19323574395543,185.13634851553,81.2956336961941,-2.780382892875161,141.5146740532855
TS0330H,TS0330A+TS0330B,racdiff,rf,fusion_absolute,79,79,33,95.4476842249698,97.1004106894022,104.45986575772696,-0.0399070803657408,95.4476842249698
TS0330H,TS0330A+TS0330B,racdiff,rf,fusion_shape,79,79,33,92.60651348796024,94.43537461465256,95.92120725789572,0.0163925340439976,92.60651348796024
TS0330H,TS0330C+TS0330D,real_only,huber,temperature,65,0,33,128.5059296722366,135.85306608202623,115.28214405961212,-1.0355946024328553,128.5059296722366
TS0330H,TS0330C+TS0330D,real_only,huber,pressure_absolute,65,0,33,46.81768397488074,65.18483222284904,32.56177694774141,0.5313533620967714,2.212253225752011
TS0330H,TS0330C+TS0330D,real_only,huber,pressure_shape,65,0,33,120.85715287840765,126.9307062617821,116.34309395614532,-0.7769933178601209,85.02521300101645
TS0330H,TS0330C+TS0330D,real_only,huber,fusion_absolute,65,0,33,77.42218670093402,77.81719301346128,76.89354472145055,0.3321121795455317,-77.42218670093402
TS0330H,TS0330C+TS0330D,real_only,huber,fusion_shape,65,0,33,98.25683399330146,99.37673059965992,97.1081270171082,-0.0892355598974194,98.25683399330146
TS0330H,TS0330C+TS0330D,real_only,rf,temperature,65,0,33,113.01681184082014,114.20548323987302,118.3192556188916,-0.438554477787842,113.01681184082014
TS0330H,TS0330C+TS0330D,real_only,rf,pressure_absolute,65,0,33,90.15441078564665,107.28573258077546,85.83035988318204,-0.2695106359015287,51.64434456948619
TS0330H,TS0330C+TS0330D,real_only,rf,pressure_shape,65,0,33,102.21210930451625,120.37665079567508,93.42694261161222,-0.5982212966704077,83.21170141220708
TS0330H,TS0330C+TS0330D,real_only,rf,fusion_absolute,65,0,33,102.12201814883171,105.88433721211705,109.85585843362873,-0.236561858300232,102.12201814883171
TS0330H,TS0330C+TS0330D,real_only,rf,fusion_shape,65,0,33,108.33100002001532,109.49639882572376,111.51715433677408,-0.322367216411177,108.33100002001532
TS0330H,TS0330C+TS0330D,classical_anchor_matched,huber,temperature,65,65,33,123.9754391369685,126.5820425420174,120.8266775635019,-0.7672443426718494,123.9754391369685
TS0330H,TS0330C+TS0330D,classical_anchor_matched,huber,pressure_absolute,65,65,33,185.3849836385104,210.38466559977772,177.48642641003696,-3.881806549039244,-185.3849836385104
TS0330H,TS0330C+TS0330D,classical_anchor_matched,huber,pressure_shape,65,65,33,102.27305360992167,123.37845501803442,98.58399089120088,-0.6789240751645189,76.60301254460312
TS0330H,TS0330C+TS0330D,classical_anchor_matched,huber,fusion_absolute,65,65,33,67.32488724461606,67.74899686282292,68.04644494296775,0.4937580388636711,-67.32488724461606
TS0330H,TS0330C+TS0330D,classical_anchor_matched,huber,fusion_shape,65,65,33,91.4068815374105,93.74591757414116,98.66375497894104,0.030702416251041,91.4068815374105
TS0330H,TS0330C+TS0330D,classical_anchor_matched,rf,temperature,65,65,33,117.32309469517809,118.30578995699376,122.7761004573714,-0.5437053212204612,117.32309469517809
TS0330H,TS0330C+TS0330D,classical_anchor_matched,rf,pressure_absolute,65,65,33,87.87454280006946,98.2697030824195,81.46912206190746,-0.0651031996288475,-0.8425675439358566
